case_id,radar_site,scan_time_utc,scan_filename,search_window,cluster_id,n_gates,cluster_center_lat_deg,cluster_center_lon_deg,cluster_center_alt_m,cluster_min_distance_to_expected_km,cluster_min_vertical_distance_m,cluster_max_reflectivity_dbz,cluster_mean_reflectivity_dbz,cluster_p95_reflectivity_dbz,cluster_velocity_mean_ms,cluster_spectrum_width_mean_ms,cluster_rhohv_mean,compactness_km,notes
k7uaz_20260322,KEMX,2026-03-22T19:46:20Z,KEMX20260322_194620_V06,loose,20260322_194620_loose_001,69045,32.31644611378612,-110.72035045974731,2581.019523499167,0.1589128577425982,0.6666666666669698,38.5,0.1252226808603085,8.5,3.4338163181372394,2.876673009831906,0.7330041013611286,22.998953578250745,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:46:20Z,KEMX20260322_194620_V06,normal,20260322_194620_normal_001,17002,32.33350117938501,-110.72084827875739,2590.733854840607,0.1589128577425982,11.33333333333303,38.5,2.0770497588518997,11.5,2.7113248966942147,3.131154995452774,0.6761811937506303,11.660482265880317,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:46:20Z,KEMX20260322_194620_V06,tight,20260322_194620_tight_001,3432,32.343435497889146,-110.7236819413945,2697.665501165501,0.1589128577425982,107.66666666666696,38.5,3.8723776223776225,13.0,2.4092548076923075,3.4029896278218428,0.6437983994705259,5.142085687376783,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:46:20Z,KEMX20260322_194620_V06,tight,20260322_194620_tight_002,2,32.321490451999125,-110.67837486098574,5982.0,4.801664282270703,1793.333333333333,-7.0,-7.25,-7.025,,,,0.1250996496226284,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,loose,20260322_195325_loose_001,65239,32.31976300316725,-110.68938944053308,2591.246064470639,0.1200300558549582,2.296296296296532,42.0,-0.2134229525283956,8.5,3.592884207598985,2.900271985494107,0.7412409557125211,23.120747963522504,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,normal,20260322_195325_normal_001,17261,32.33912957861105,-110.68252134541103,2587.565204796941,0.1200300558549582,2.296296296296532,42.0,1.3978622327790975,11.0,3.214213326577147,2.979781281790437,0.6822095031444994,11.476985396483045,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,tight,20260322_195325_tight_001,1790,32.3454247164685,-110.6848645828664,2993.578212290503,0.1200300558549582,253.29629629629653,17.0,2.4002793296089386,8.5,3.188161693936477,2.640595009596929,0.6686116684751695,5.602514761190628,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,tight,20260322_195325_tight_002,2,32.35441354160898,-110.7308361527673,5383.0,4.355751239343994,672.7037037037035,-1.5,-2.75,-1.625,,2.0,1.0516666173934937,0.12505822280893508,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,tight,20260322_195325_tight_003,2,32.37823480328048,-110.7053542597481,5552.5,3.8046642513507063,841.7037037037035,-2.0,-3.25,-2.125,,,,0.1250874014118727,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,tight,20260322_195325_tight_004,2,32.32596800007254,-110.65213842431466,5084.0,3.812770546339805,373.70370370370347,-5.5,-5.5,-5.5,1.0,0.75,0.9383333027362823,0.1250679740735617,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,tight,20260322_195325_tight_005,7,32.3768229356534,-110.65194183465405,6247.428571428572,4.19644143009597,841.7037037037035,-3.0,-4.357142857142857,-3.3000000000000007,0.0,2.25,,1.1247373836156163,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,tight,20260322_195325_tight_006,10,32.36838248352624,-110.6819377870916,6475.9,0.7240811631039858,1621.7037037037037,0.0,-3.8,-0.22500000000000053,0.2857142857142857,0.7857142857142857,1.043666625022888,1.6348396222508628,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:53:25Z,KEMX20260322_195325_V06,tight,20260322_195325_tight_007,2,32.32934258294691,-110.66138099596017,6053.0,2.8991944637836693,1339.7037037037037,-5.5,-5.75,-5.525,,,,0.12510159592870956,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,loose,20260322_200031_loose_001,62572,32.31514048745922,-110.66219043114026,2587.1167614907627,0.0479578685526111,5.518518518518249,46.5,-0.3514830914786166,8.5,3.6632184758873385,2.907939095321009,0.7413595998091338,23.437836654638787,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,normal,20260322_200031_normal_001,12758,32.34050634854505,-110.6511436999895,2735.302947170403,0.0506852851733181,10.518518518518247,32.0,0.8079244395673303,8.0,3.665104083902749,2.8629070691024623,0.6817419132008063,11.071909206990535,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,normal,20260322_200031_normal_002,2,32.426312243769104,-110.63527069591498,7067.5,9.109731903940672,1802.4814814814815,-2.5,-3.75,-2.625,,,,0.1250254197446522,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,normal,20260322_200031_normal_003,2,32.372841886128676,-110.74521113476158,7870.0,9.280038461608584,2601.4814814814818,-2.5,-3.75,-2.625,,,,0.12508907848603978,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,normal,20260322_200031_normal_004,2,32.40268660402066,-110.62446861679523,8134.5,6.844112618956835,2866.4814814814818,-4.5,-5.25,-4.575,,,,0.12502233808705038,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_001,183,32.34490437843061,-110.65277146820023,3489.497267759563,0.2264726846104986,178.51851851851825,7.5,-1.4180327868852458,3.0,4.25776397515528,2.2740963855421685,0.6688534187298294,5.0415836314280735,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_002,2,32.37653386511168,-110.68473781198674,4027.0,4.63537089492652,1220.5185185185182,-2.0,-2.75,-2.075,,0.0,1.0516666173934937,0.12510668604407119,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_003,5,32.35759976193357,-110.686553895622,4860.2,3.249395287856603,83.48148148148175,-3.0,-4.1,-3.1,-5.5,0.6,1.0516666173934937,0.8152441576496808,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_004,2,32.38290608178394,-110.6348592772531,4676.5,4.440515370734475,569.5185185185182,-1.5,-2.75,-1.625,-0.25,1.75,0.8399999737739563,0.1251017112485875,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_005,4,32.329007083340585,-110.69763738830787,5608.0,4.616684908853495,104.51851851851823,-3.0,-5.5,-3.450000000000001,,,,0.4875368410444346,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_006,2,32.32596353311618,-110.65226104625074,5084.0,1.930891824379117,160.51851851851825,-4.5,-5.25,-4.575,0.5,2.75,1.0516666173934937,0.12506797407371076,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_007,2,32.3685033253396,-110.65443837150998,5439.5,2.565022774315413,176.48148148148175,-5.0,-5.0,-5.0,,,,0.1250913007632607,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_008,2,32.3308337171867,-110.63436623860466,5121.0,2.1310784832564327,123.51851851851823,-1.5,-3.5,-1.7000000000000002,0.5,1.0,1.0516666173934937,0.12506602382080645,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_009,5,32.351056818457934,-110.70106779705569,6313.4,4.564852553740964,998.4814814814818,0.5,-3.1,0.09999999999999964,0.2,0.7,0.8069999933242797,0.6503893634114869,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_010,2,32.33038681667554,-110.67953041896862,6076.5,3.0038004813707677,811.4814814814818,-5.0,-5.25,-5.025,,,,0.12505267824228916,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_011,3,32.3559966814465,-110.68243501472908,6346.333333333333,3.055518050311073,1069.4814814814818,-3.0,-3.6666666666666665,-3.05,0.5,0.0,0.9438888629277548,0.2501532793026342,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_012,2,32.36730526977675,-110.66408077337792,6452.0,2.685008726935029,1186.4814814814818,-4.5,-5.25,-4.575,,,,0.12508991809395614,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_013,2,32.352090895260275,-110.65344171375014,6288.0,0.7461359201272199,1022.4814814814818,-6.5,-6.75,-6.525,,,,0.12509186439941222,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_014,2,32.38157051687017,-110.6247373900869,6594.0,4.732030676035975,1328.4814814814818,-4.0,-4.5,-4.05,,,,0.1250821328769745,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_015,2,32.329981230949244,-110.6163590051534,6053.0,3.62998681470957,787.4814814814818,-5.0,-6.25,-5.125,,,,0.12510159592815595,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_016,3,32.32979292821649,-110.65235781012821,7183.0,1.3829391269189475,1900.4814814814815,-4.5,-5.666666666666667,-4.6,,,,0.25009775919743443,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:00:31Z,KEMX20260322_200031_V06,tight,20260322_200031_tight_017,2,32.32905891030464,-110.62530871010607,7168.5,2.93549360631419,1900.4814814814815,-4.0,-5.25,-4.125,,,,0.1250495279123214,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,loose,20260322_200736_loose_001,59782,32.31063098879008,-110.63729644104487,2574.369107758188,0.0713764845582451,2.5555555555556566,43.5,-0.7930397109497842,7.5,3.79139086131504,2.915558857785453,0.7486146811610196,23.822896570264778,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,normal,20260322_200736_normal_001,4086,32.36088152365374,-110.62191239517492,3123.126774351444,0.0713764845582451,2.5555555555556566,17.0,-0.041972589329417526,5.5,4.203571428571428,2.6179453262786594,0.6794027005722709,12.198547015066048,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,normal,20260322_200736_normal_002,2,32.40666010476221,-110.60317104163732,8193.0,7.288153048503665,2373.5555555555557,-5.0,-5.0,-5.0,,,,0.12507354879092994,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,normal,20260322_200736_normal_003,2,32.37173964576468,-110.55527232264728,7782.5,6.764773401549293,1963.5555555555557,-6.0,-6.0,-6.0,,,,0.1250339908601506,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_001,2,32.340414068845654,-110.64366109154818,3842.0,2.363992692361763,1956.4444444444443,-3.5,-4.25,-3.575,,2.0,1.0516666173934937,0.12511059218944875,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_002,6,32.37890495190721,-110.6180170905916,4190.0,3.533442164035423,1105.4444444444443,-2.5,-3.75,-2.625,0.5,5.5,1.018333300948143,1.0102792062805224,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_003,7,32.32671692381823,-110.59594086098109,4162.857142857143,2.097562754408462,1488.4444444444443,-1.5,-3.9285714285714284,-2.1000000000000014,1.25,2.4,1.0329999566078185,0.903865491030943,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_004,2,32.37047710758479,-110.58533790337138,4006.0,4.404796250070351,1792.4444444444443,-1.0,-1.75,-1.0750000000000002,-1.5,8.75,1.0516666173934937,0.125104732971586,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_005,3,32.345437124344016,-110.56878884457787,3861.6666666666665,4.64949832407742,1931.4444444444443,-4.5,-4.833333333333333,-4.55,1.5,5.25,1.0516666173934937,0.2502080108098799,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_006,2,32.34843920729962,-110.66267466774568,4455.5,4.193196084931582,1341.4444444444443,-4.5,-5.25,-4.575,,,,0.12510561486080296,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_007,2,32.36720175718679,-110.63468364597816,4573.5,3.146035317555028,1223.4444444444443,-1.0,-2.0,-1.1,0.5,1.75,1.0516666173934937,0.12510561486067806,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_008,9,32.32195955349576,-110.64995866687454,5657.777777777777,2.5581134878148006,2.5555555555556566,-2.5,-5.388888888888889,-2.9000000000000004,,2.0,1.0516666173934937,1.7570014188755814,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:07:36Z,KEMX20260322_200736_V06,tight,20260322_200736_tight_009,5,32.38300912810689,-110.62671970808485,6189.2,4.482033904435376,242.44444444444431,-2.5,-4.2,-2.7,1.0,1.0,,0.86958392796301,DBSCAN cluster
